"feature","id","pval","qval","tname"
"gene","MSTRG.18672",0.00639958667349561,0.0158844061815592,"FBtr0071094"
"gene","MSTRG.2249",0.0064113403818743,0.0159086699632932,"FBtr0080146"
"gene","MSTRG.4718",0.00642005081128549,0.0159253697175688,"FBtr0089026"
"gene","MSTRG.13643",0.00643060291807496,0.0159466261693367,"MSTRG.13643.5"
"gene","MSTRG.19744",0.0064425150376739,0.0159712410397576,"FBtr0074027"
"gene","MSTRG.8086",0.00646411058944629,0.0160198389400083,"MSTRG.8086.1"
"gene","MSTRG.2043",0.00647390778969992,0.0160375199326168,"FBtr0079930"
"gene","MSTRG.5037",0.00647523342715828,0.0160375199326168,"FBtr0088711"
"gene","MSTRG.15015",0.00648185681324787,0.0160489816786143,"FBtr0083572"
"gene","MSTRG.19562",0.00649569269152916,0.016078288896669,"MSTRG.19562.1"
"gene","MSTRG.4796",0.0065111744345131,0.0161116507084167,"MSTRG.4796.12"
"gene","MSTRG.7793",0.00651461587568836,0.0161152078967351,"FBtr0072141"
"gene","MSTRG.7013",0.00652380796603036,0.016132983906155,"MSTRG.7013.2"
"gene","MSTRG.1864",0.0065487858995017,0.0161897744247749,"MSTRG.1864.1"
"gene","MSTRG.5086",0.00656629129956698,0.0162280622713945,"FBtr0310143"
"gene","MSTRG.663",0.00657009855095958,0.0162324831173017,"MSTRG.663.1"
"gene","MSTRG.10024",0.00659946537755218,0.016300030886448,"FBtr0076270"
"gene","MSTRG.20612",0.00661930546371314,0.0163440142889718,"FBtr0344321"
"gene","MSTRG.13946",0.00663976898833352,0.0163895095777097,"FBtr0082391"
"gene","MSTRG.8836",0.00664344376772541,0.0163922521910467,"FBtr0346806"
"gene","MSTRG.5563",0.00664495674494059,0.0163922521910467,"FBtr0113070"
"gene","MSTRG.19273",0.00665524825274921,0.0164126054733545,"FBtr0073574"
"gene","MSTRG.9340",0.00666438022114435,0.0164300875960892,"FBtr0076898"
"gene","MSTRG.1324",0.0066701398294684,0.0164392474742828,"FBtr0079239"
"gene","MSTRG.7852",0.00667769280598063,0.0164528203265001,"FBtr0072250"
"gene","MSTRG.17539",0.00671001368211077,0.0165273905150183,"MSTRG.17539.55"
"gene","MSTRG.13156",0.00671867494605305,0.016543657047201,"FBtr0081628"
"gene","MSTRG.17286",0.00672911211687777,0.016564285168023,"MSTRG.17286.1"
"gene","MSTRG.15102",0.0067448001545416,0.0165978221673267,"FBtr0334521"
"gene","MSTRG.9783",0.00675328849603618,0.0166136268232251,"FBtr0114371"
"gene","MSTRG.10395",0.00676136185803045,0.0166284012422877,"MSTRG.10395.4"
"gene","MSTRG.14806",0.00676871245452493,0.0166367584642297,"MSTRG.14806.1"
"gene","MSTRG.1414",0.00676889749999499,0.0166367584642297,"FBtr0079275"
"gene","MSTRG.4697",0.00677404041133878,0.0166423441267708,"FBtr0086168"
"gene","MSTRG.7976",0.00677530896183132,0.0166423441267708,"FBtr0072392"
"gene","MSTRG.17792",0.00678269552827282,0.0166554007445405,"MSTRG.17792.1"
"gene","MSTRG.6971",0.00679195400995258,0.0166730446117334,"MSTRG.6971.82"
"gene","MSTRG.3304",0.00679494818252668,0.0166753046334695,"MSTRG.3304.1"
"gene","MSTRG.14100",0.00679998521348502,0.0166825750722534,"FBtr0082609"
"gene","MSTRG.6784",0.00680432475747206,0.0166881304359836,"FBtr0086781"
"gene","MSTRG.5184",0.00681121832471421,0.0166999444412657,"FBtr0339392"
"gene","MSTRG.7578",0.00681989163101138,0.0167161135314214,"FBtr0071865"
"gene","MSTRG.2832",0.00684592509843218,0.0167707555414461,"FBtr0308753"
"gene","MSTRG.6879",0.00684635543926482,0.0167707555414461,"FBtr0086708"
"gene","MSTRG.118",0.00687474367720275,0.0168351670682292,"MSTRG.118.1"
"gene","MSTRG.16071",0.00692735198815297,0.0169588324775422,"FBtr0084670"
"gene","MSTRG.18354",0.00694403620635664,0.0169945037040536,"FBtr0089869"
"gene","MSTRG.1692",0.00695003678318806,0.0170040145452992,"FBtr0079550"
"gene","MSTRG.8075",0.00696708442421667,0.0170405392151918,"FBtr0072451"
"gene","MSTRG.12532",0.00697068529242628,0.0170441627004233,"FBtr0301812"
"gene","MSTRG.2074",0.00697580585804292,0.0170505646948469,"FBtr0303907"
"gene","MSTRG.20639",0.00697754394562811,0.0170505646948469,"FBtr0077330"
"gene","MSTRG.14985",0.00700528003633227,0.0171101926370335,"FBtr0336469"
"gene","MSTRG.18073",0.0070062004916378,0.0171101926370335,"FBtr0070675"
"gene","MSTRG.15659",0.00701035038022368,0.0171151298596718,"MSTRG.15659.1"
"gene","MSTRG.10497",0.00703046308323474,0.0171590240107356,"FBtr0346389"
"gene","MSTRG.5981",0.00706035842397235,0.0172267604507238,"MSTRG.5981.1"
"gene","MSTRG.19822",0.00707185181637859,0.0172495700052522,"FBtr0074053"
"gene","MSTRG.9478",0.00712896144537067,0.0173835985274927,"FBtr0331171"
"gene","MSTRG.636",0.00713458385940702,0.0173920349794942,"FBtr0077903"
"gene","MSTRG.6684",0.00714110846441274,0.0174026649305476,"FBtr0086892"
"gene","MSTRG.7259",0.00715636761290928,0.0174345678106684,"FBtr0071532"
"gene","MSTRG.17707",0.00717704070148983,0.0174796369840646,"FBtr0331384"
"gene","MSTRG.13724",0.00718018221144112,0.0174819937464152,"MSTRG.13724.1"
"gene","MSTRG.7997",0.00719412110300421,0.0175106301181477,"FBtr0100231"
"gene","MSTRG.713",0.00719840716560238,0.0175157610970573,"FBtr0112363"
"gene","MSTRG.4963",0.00721107697553425,0.0175389650723886,"FBtr0088739"
"gene","MSTRG.17142",0.00721230508510184,0.0175389650723886,"MSTRG.17142.2"
"gene","MSTRG.9244",0.00724194608383777,0.0176057226137314,"FBtr0347096"
"gene","MSTRG.1213",0.00728087582252335,0.0176950146161175,"MSTRG.1213.1"
"gene","MSTRG.6007",0.00728367358921167,0.0176964661644835,"FBtr0087532"
"gene","MSTRG.5960",0.00728736537870722,0.0177000883043079,"FBtr0100452"
"gene","MSTRG.6334",0.00730174250122495,0.0177296537424067,"FBtr0087211"
"gene","MSTRG.2916",0.00734948287931902,0.0178401875386307,"FBtr0332376"
"gene","MSTRG.8731",0.00735288063203243,0.0178430494999411,"MSTRG.8731.5"
"gene","MSTRG.10844",0.00740336260604901,0.0179601333568163,"FBtr0333575"
"gene","MSTRG.8249",0.0074101550649126,0.0179711902991638,"FBtr0072594"
"gene","MSTRG.2302",0.00742673085675549,0.0180030423467178,"FBtr0080212"
"gene","MSTRG.20161",0.00742776604158291,0.0180030423467178,"FBtr0074486"
"gene","MSTRG.19324",0.00747258339478618,0.0181062114073126,"MSTRG.19324.1"
"gene","MSTRG.9731",0.00748432008323563,0.0181291873823437,"FBtr0076536"
"gene","MSTRG.18937",0.00750320214347022,0.0181694524654585,"FBtr0071397"
"gene","MSTRG.4661",0.00754309305981615,0.0182605521935706,"FBtr0332940"
"gene","MSTRG.8686",0.00755714650206374,0.0182890677609379,"FBtr0073095"
"gene","MSTRG.1688",0.00756433166466031,0.0183009492320091,"FBtr0331674"
"gene","MSTRG.7826",0.00757159435921406,0.0183130110787367,"FBtr0072160"
"gene","MSTRG.17192",0.00758259364802716,0.018334100456234,"FBtr0085804"
"gene","MSTRG.6797",0.00761160350125212,0.0183987121602253,"FBtr0086771"
"gene","MSTRG.16984",0.00762298811052009,0.0184206942262027,"FBtr0085558"
"gene","MSTRG.13934",0.00766810926056982,0.0185241618124069,"FBtr0082384"
"gene","MSTRG.18349",0.00767386317027607,0.0185324947793874,"FBtr0070873"
"gene","MSTRG.13383",0.00768993539270579,0.0185657341423416,"FBtr0081843"
"gene","MSTRG.1512",0.00773347586630235,0.0186652499750311,"MSTRG.1512.1"
"gene","MSTRG.15413",0.00774843260463332,0.0186946819877648,"FBtr0083972"
"gene","MSTRG.20615",0.00775031954081173,0.0186946819877648,"FBtr0344319"
"gene","MSTRG.2262",0.00776747975856629,0.0187304564372984,"FBtr0080156"
"gene","MSTRG.7446",0.00779217946279886,0.0187843846642172,"FBtr0332252"
"gene","MSTRG.17739",0.00780298432286441,0.0188047947031692,"FBtr0070376"
"gene","MSTRG.2610",0.00780904960541906,0.0188137737947214,"FBtr0080469"
"gene","MSTRG.15560",0.0078267344562748,0.0188507333025942,"MSTRG.15560.4"
"gene","MSTRG.18936",0.00787173096587868,0.0189534312657474,"FBtr0346169"
"gene","MSTRG.2474",0.00787456027047773,0.0189545686007728,"MSTRG.2474.1"
"gene","MSTRG.12986",0.00790216694838763,0.019015328126551,"FBtr0078721"
"gene","MSTRG.4422",0.00793441347114388,0.0190872130227158,"MSTRG.4422.1"
"gene","MSTRG.2692",0.0079490079529666,0.0191166034562672,"FBtr0080544"
"gene","MSTRG.14323",0.00796930980796517,0.0191596979000466,"FBtr0299976"
"gene","MSTRG.14099",0.00797417523047961,0.0191656656316548,"FBtr0344388"
"gene","MSTRG.10528",0.00797839579178516,0.0191700803577939,"MSTRG.10528.2"
"gene","MSTRG.5062",0.00799971387055431,0.0192155612147544,"MSTRG.5062.1"
"gene","MSTRG.9274",0.00800484738858676,0.0192221507014078,"FBtr0076961"
"gene","MSTRG.20542",0.00801246876813622,0.0192347086069706,"MSTRG.20542.2"
"gene","MSTRG.17188",0.00802116663461683,0.019249842457651,"MSTRG.17188.1"
"gene","MSTRG.3853",0.00802512990179283,0.0192503170169194,"FBtr0085941"
"gene","MSTRG.1698",0.00802615182264743,0.0192503170169194,"FBtr0079576"
"gene","MSTRG.9983",0.00806183164109975,0.0193301282223388,"FBtr0331576"
"gene","MSTRG.17143",0.00806499336546473,0.0193319453487533,"FBtr0085736"
"gene","MSTRG.3473",0.00809088893688781,0.0193882386264755,"FBtr0331324"
"gene","MSTRG.6750",0.00810544807832914,0.0194173409132925,"MSTRG.6750.1"
"gene","MSTRG.1185",0.0081110944995999,0.0194217616397937,"FBtr0079009"
"gene","MSTRG.20001",0.00811212352002821,0.0194217616397937,"FBtr0074361"
"gene","MSTRG.6566",0.00815879503624228,0.0195276874051966,"FBtr0086986"
"gene","MSTRG.14984",0.00816247050470043,0.0195306717639991,"FBtr0083612"
"gene","MSTRG.6202",0.00816619922488426,0.0195337817271027,"FBtr0087399"
"gene","MSTRG.525",0.008239867447844,0.0197017860348115,"FBtr0091487"
"gene","MSTRG.13909",0.00824133402401217,0.0197017860348115,"FBtr0082364"
"gene","MSTRG.18688",0.00828125114844158,0.0197913288962161,"FBtr0071123"
"gene","MSTRG.619",0.00829380598718477,0.0198154449640344,"FBtr0077881"
"gene","MSTRG.11041",0.0083055147418829,0.0198375258551299,"FBtr0304018"
"gene","MSTRG.18481",0.0083227413821042,0.0198727690602381,"FBtr0071004"
"gene","MSTRG.17046",0.00833042044093701,0.0198852007082266,"FBtr0085622"
"gene","MSTRG.10683",0.00836538382611496,0.0199627349346043,"MSTRG.10683.1"
"gene","MSTRG.18374",0.00838653925817112,0.0200072823240024,"FBtr0070924"
"gene","MSTRG.2199",0.00841687442099304,0.0200736963504229,"FBtr0080107"
"gene","MSTRG.16124",0.00842944865197714,0.0200977248915506,"MSTRG.16124.2"
"gene","MSTRG.2175",0.0084356178033842,0.0201064725473668,"FBtr0080112"
"gene","MSTRG.5664",0.00843901175557904,0.0201086022335901,"FBtr0088001"
"gene","MSTRG.8147",0.00844902457503227,0.0201264975214483,"FBtr0112807"
"gene","MSTRG.18951",0.00847272047303749,0.0201769671436682,"FBtr0343030"
"gene","MSTRG.7273",0.0084756513432207,0.020177971611066,"FBtr0071569"
"gene","MSTRG.20045",0.00849670128315783,0.0202220987626976,"MSTRG.20045.1"
"gene","MSTRG.5359",0.00851739798674267,0.0202653593518889,"FBtr0088275"
"gene","MSTRG.18675",0.00853066392928481,0.0202909196448709,"FBtr0071130"
"gene","MSTRG.5828",0.00854333724138034,0.0203150556165526,"FBtr0087764"
"gene","MSTRG.2104",0.00854616181198464,0.0203157650877861,"FBtr0331669"
"gene","MSTRG.14119",0.00856801028109422,0.0203616840072576,"FBtr0082596"
"gene","MSTRG.8812",0.00857158939401947,0.020364171907446,"FBtr0330095"
"gene","MSTRG.18769",0.00858317103226436,0.0203856649266007,"FBtr0071214"
"gene","MSTRG.14210",0.00860708340871263,0.0204364230212185,"MSTRG.14210.1"
"gene","MSTRG.17300",0.00863313040300806,0.0204922180345309,"MSTRG.17300.6"
"gene","MSTRG.1247",0.00866031991240446,0.0205506912763519,"FBtr0329967"
"gene","MSTRG.6948",0.00867405277340061,0.0205772071987279,"FBtr0086570"
"gene","MSTRG.16026",0.00871170245328268,0.0206604279355055,"FBtr0273323"
"gene","MSTRG.1769",0.00871985772558048,0.0206736721194334,"FBtr0307092"
"gene","MSTRG.13000",0.00873109106240277,0.0206942040447519,"FBtr0303165"
"gene","MSTRG.4676",0.00873432044468525,0.0206957586965701,"FBtr0112408"
"gene","MSTRG.1678",0.00875239941672434,0.020732487808335,"FBtr0110879"
"gene","MSTRG.5997",0.00875802272529413,0.0207396992805699,"FBtr0087575"
"gene","MSTRG.12032",0.00876265062950266,0.0207444580685015,"FBtr0070042"
"gene","MSTRG.11763",0.00876519131021736,0.0207444580685015,"FBtr0345428"
"gene","MSTRG.2536",0.00877580618092577,0.0207634696401898,"MSTRG.2536.1"
"gene","MSTRG.19229",0.00878598715243584,0.0207814437293791,"FBtr0073552"
"gene","MSTRG.6982",0.00879332027905777,0.0207868114910867,"MSTRG.6982.6"
"gene","MSTRG.14991",0.00879342609956191,0.0207868114910867,"FBtr0083562"
"gene","MSTRG.1061",0.00880429256701687,0.020803154386499,"MSTRG.1061.1"
"gene","MSTRG.18400",0.00880551324690904,0.020803154386499,"FBtr0070913"
"gene","MSTRG.21194",0.00882988358292225,0.0208546031641294,"FBgn0085753"
"gene","MSTRG.2006",0.00883665939928313,0.0208644788282545,"FBtr0079869"
"gene","MSTRG.6862",0.00884509600624006,0.0208782688823547,"FBtr0086697"
"gene","MSTRG.19417",0.00887209878279993,0.0209358622098818,"MSTRG.19417.21"
"gene","MSTRG.5478",0.00901207124188619,0.0212558563933354,"FBtr0088182"
"gene","MSTRG.14925",0.00901299058707705,0.0212558563933354,"MSTRG.14925.2"
"gene","MSTRG.10862",0.00902250344339595,0.0212720529732601,"MSTRG.10862.1"
"gene","MSTRG.8702",0.00902712421256724,0.0212767095303241,"FBtr0330103"
"gene","MSTRG.13726",0.00903558941787042,0.0212904219450671,"FBtr0110952"
"gene","MSTRG.16154",0.00905924194923724,0.0213399015101833,"FBtr0084755"
"gene","MSTRG.6586",0.00910253077960954,0.0214355937129195,"FBtr0086910"
"gene","MSTRG.12999",0.0091417489597132,0.0215216467019946,"FBtr0308953"
"gene","MSTRG.14995",0.00916455908188463,0.0215690325245877,"FBtr0083564"
"gene","MSTRG.2163",0.00917865393663364,0.0215958850083112,"MSTRG.2163.1"
"gene","MSTRG.7269",0.00918194974261333,0.0215973208043569,"FBtr0071639"
"gene","MSTRG.19538",0.00918849269490352,0.0216063913018755,"FBtr0346091"
"gene","MSTRG.7372",0.00919118278152598,0.0216063992777059,"FBtr0330228"
"gene","MSTRG.1354",0.00920678449007473,0.0216349588871293,"FBtr0079191"
"gene","MSTRG.3496",0.00920871229428544,0.0216349588871293,"FBtr0081267"
"gene","MSTRG.3700",0.00923843696773741,0.0216925287680034,"FBtr0081409"
"gene","MSTRG.872",0.00923861117015812,0.0216925287680034,"FBtr0077616"
"gene","MSTRG.17823",0.00925762908888395,0.0217308386260376,"MSTRG.17823.5"
"gene","MSTRG.3348",0.00926104203784173,0.0217325065854459,"FBtr0081128"
"gene","MSTRG.13721",0.00926964753468817,0.021746355155765,"FBtr0110786"
"gene","MSTRG.10986",0.00929455094340836,0.0217984189813036,"MSTRG.10986.3"
"gene","MSTRG.3861",0.00930183026481735,0.0218091309007758,"FBtr0091693"
"gene","MSTRG.1815",0.00931422086546574,0.0218318170212986,"FBtr0079701"
"gene","MSTRG.17566",0.00934275271363672,0.0218923127398212,"FBtr0310459"
"gene","MSTRG.9415",0.00936007151213492,0.0219265060007541,"MSTRG.9415.2"
"gene","MSTRG.5684",0.00941160666148788,0.0220408097762625,"FBtr0087902"
"gene","MSTRG.9878",0.00942189084952694,0.0220584705129245,"FBtr0345694"
"gene","MSTRG.15819",0.00944469521314373,0.0221054245937433,"FBtr0333777"
"gene","MSTRG.20095",0.0094847016017422,0.0221888522193295,"FBtr0113575"
"gene","MSTRG.6623",0.00948670088728576,0.0221888522193295,"FBtr0086921"
"gene","MSTRG.9603",0.00948861760535613,0.0221888522193295,"FBtr0076659"
"gene","MSTRG.7851",0.00950321458294301,0.0222099200585825,"MSTRG.7851.1"
"gene","MSTRG.6310",0.00950511796442011,0.0222099200585825,"MSTRG.6310.27"
"gene","MSTRG.14045",0.00950591206685414,0.0222099200585825,"FBtr0082488"
"gene","MSTRG.5573",0.00952043291144489,0.0222373864286494,"FBtr0112422"
"gene","MSTRG.18486",0.00952523382949921,0.0222380517487659,"MSTRG.18486.1"
"gene","MSTRG.6838",0.00952624823109904,0.0222380517487659,"FBtr0086668"
"gene","MSTRG.14603",0.00953451954009155,0.0222462607070835,"FBtr0334152"
"gene","MSTRG.6548",0.00953542790330919,0.0222462607070835,"FBtr0340125"
"gene","MSTRG.18255",0.00953806353121411,0.0222462607070835,"MSTRG.18255.1"
"gene","MSTRG.3697",0.00957220672416037,0.0223194219993325,"MSTRG.3697.2"
"gene","MSTRG.12747",0.00961574389034991,0.0224144383670128,"FBtr0302338"
"gene","MSTRG.4427",0.00967960939540591,0.0225545938135531,"MSTRG.4427.1"
"gene","MSTRG.672",0.00968147946336551,0.0225545938135531,"FBtr0309285"
"gene","MSTRG.2904",0.00970165104166965,0.022589308810873,"FBtr0305559"
"gene","MSTRG.19189",0.00970199858651521,0.022589308810873,"FBtr0073542"
"gene","MSTRG.12337",0.00970890989878381,0.022598857715201,"MSTRG.12337.1"
"gene","MSTRG.18890",0.00971691030859945,0.0226109353882398,"FBtr0071360"
"gene","MSTRG.7482",0.00973672689466143,0.0226448766012879,"FBtr0071772"
"gene","MSTRG.13666",0.00973712798896464,0.0226448766012879,"FBtr0082140"
"gene","MSTRG.13070",0.00974034057827589,0.0226457990547831,"FBtr0289939"
"gene","MSTRG.17511",0.00975997604180168,0.0226833841838805,"FBtr0345321"
"gene","MSTRG.16643",0.00976214780656681,0.0226833841838805,"FBtr0085269"
"gene","MSTRG.14569",0.0097672954932515,0.0226887898199678,"MSTRG.14569.1"
"gene","MSTRG.11373",0.00978683360914379,0.0227217509879904,"FBtr0332651"
"gene","MSTRG.11070",0.00978713571529455,0.0227217509879904,"FBtr0113176"
"gene","MSTRG.8521",0.00979023903907894,0.022722396061262,"FBtr0072878"
"gene","MSTRG.9368",0.00981930701879463,0.0227832853563608,"FBtr0076915"
"gene","MSTRG.5251",0.00982444648069836,0.0227886353036562,"FBtr0088383"
"gene","MSTRG.8383",0.00982895859271138,0.0227925273940556,"FBtr0072706"
"gene","MSTRG.11600",0.00984586264678322,0.0228251448271636,"MSTRG.11600.2"
"gene","MSTRG.13180",0.00985043225211713,0.0228291573981343,"FBtr0346967"
"gene","MSTRG.5571",0.00985731570315551,0.0228385286328944,"FBtr0088031"
"gene","MSTRG.16940",0.00986596171460841,0.022851976989885,"FBtr0089920"
"gene","MSTRG.10351",0.00989826323379717,0.0229160434416421,"FBtr0075980"
"gene","MSTRG.9199",0.00989936842967798,0.0229160434416421,"FBtr0347286"
"gene","MSTRG.20898",0.00990216997758098,0.0229160434416421,"MSTRG.20898.2"
"gene","MSTRG.4668",0.00992462842570041,0.0229614101839709,"MSTRG.4668.2"
"gene","MSTRG.2686",0.00993858894019006,0.0229870958461342,"FBtr0080541"
"gene","MSTRG.18385",0.00996054178822581,0.0230312469985371,"FBtr0070910"
"gene","MSTRG.17662",0.00996980639258793,0.0230460428310411,"FBtr0070295"
"gene","MSTRG.3975",0.00997510718371308,0.0230516701067301,"MSTRG.3975.1"
"gene","MSTRG.7912",0.0099916062963018,0.0230768924646051,"FBtr0072307"
"gene","MSTRG.15262",0.00999176070153629,0.0230768924646051,"FBtr0083846"
"gene","MSTRG.10532",0.0100125830995136,0.0231183443256642,"FBtr0075817"
"gene","MSTRG.8303",0.0100310302784489,0.0231542897529523,"FBtr0331392"
"gene","MSTRG.960",0.0100422310753091,0.0231703915179195,"MSTRG.960.1"
"gene","MSTRG.8693",0.0100437683202521,0.0231703915179195,"FBtr0308061"
"gene","MSTRG.10794",0.0100490411332679,0.0231759073110812,"FBtr0075565"
"gene","MSTRG.19779",0.0100617150555768,0.0231984840816941,"FBtr0074031"
"gene","MSTRG.5268",0.0100893080800375,0.0232554358210552,"FBtr0088393"
"gene","MSTRG.2864",0.0101076232648019,0.0232909760159131,"FBtr0080676"
"gene","MSTRG.9861",0.0101864841875847,0.023465971308094,"FBtr0472645"
"gene","MSTRG.8903",0.0102087606266382,0.0235105535393541,"FBtr0073288"
"gene","MSTRG.10186",0.0102131326014165,0.0235138884570833,"MSTRG.10186.1"
"gene","MSTRG.12944",0.0102380821642979,0.0235645840770703,"MSTRG.12944.4"
"gene","MSTRG.13502",0.0102450970618138,0.0235739829960247,"FBtr0081962"
"gene","MSTRG.8106",0.0102717938172627,0.0236286515670557,"FBtr0072504"
"gene","MSTRG.6147",0.0102758636704796,0.0236312541143829,"FBtr0303758"
"gene","MSTRG.7775",0.0102795563905177,0.0236329881339461,"FBtr0072233"
"gene","MSTRG.15463",0.0102964110805301,0.0236649722519644,"FBtr0084017"
"gene","MSTRG.3506",0.0103069189072792,0.0236823548149541,"FBtr0081290"
"gene","MSTRG.13609",0.0103218655164263,0.023709923588432,"FBtr0082075"
"gene","MSTRG.6001",0.0103508234011536,0.0237664405060854,"FBtr0339953"
"gene","MSTRG.9574",0.0103528773940115,0.0237664405060854,"FBtr0076711"
"gene","MSTRG.19879",0.0103553354306545,0.0237664405060854,"FBtr0074125"
"gene","MSTRG.20419",0.0103640418622335,0.0237796361358293,"FBtr0074697"
"gene","MSTRG.10068",0.0104103977890213,0.0238791839758441,"FBtr0076229"
"gene","MSTRG.12244",0.0104642424301261,0.0239958476256271,"MSTRG.12244.1"
"gene","MSTRG.15888",0.0104731626199586,0.0240094566105207,"FBtr0091662"
"gene","MSTRG.13617",0.0105158101477429,0.0241003548612564,"FBtr0344343"
"gene","MSTRG.3708",0.0105325773426026,0.0241259996944985,"FBtr0081415"
"gene","MSTRG.13386",0.0105329998666233,0.0241259996944985,"MSTRG.13386.2"
"gene","MSTRG.11229",0.0105471535464476,0.0241515400969624,"MSTRG.11229.5"
"gene","MSTRG.15240",0.0105816092490691,0.0242235415829815,"MSTRG.15240.3"
"gene","MSTRG.7930",0.0106591025348615,0.0243939961825145,"FBtr0072312"
"gene","MSTRG.7784",0.0106901051647081,0.0244579874067092,"FBtr0072131"
"gene","MSTRG.7583",0.0107227962070955,0.0245258040663999,"FBtr0100554"
"gene","MSTRG.9682",0.0107769647011338,0.0246426926717423,"MSTRG.9682.8"
"gene","MSTRG.6929",0.0107808406825776,0.0246445482573305,"MSTRG.6929.1"
"gene","MSTRG.10912",0.0107885332487518,0.0246551248611714,"FBtr0112771"
"gene","MSTRG.16893",0.0108431554085819,0.0247729135783568,"MSTRG.16893.1"
"gene","MSTRG.8461",0.0108585939616166,0.0248011396305938,"FBtr0072786"
"gene","MSTRG.13428",0.0108940386951037,0.0248750310011426,"FBtr0300443"
"gene","MSTRG.16597",0.0109147553946751,0.0249152605404421,"FBtr0085192"
"gene","MSTRG.3136",0.0109214355279448,0.0249234348796061,"FBtr0080923"
"gene","MSTRG.18087",0.0109316792041831,0.0249397345134868,"FBtr0332316"
"gene","MSTRG.10901",0.0109462364250672,0.0249658631112849,"FBtr0075457"
"gene","MSTRG.14812",0.0109626186947702,0.0249916720887853,"FBtr0083371"
"gene","MSTRG.4659",0.0109637676111956,0.0249916720887853,"MSTRG.4659.12"
"gene","MSTRG.2545",0.010985665867314,0.0250344927472199,"FBtr0080496"
"gene","MSTRG.18052",0.0109933828746198,0.0250449816084115,"FBtr0070652"
"gene","MSTRG.2281",0.0110290953598059,0.0251192253989122,"MSTRG.2281.2"
"gene","MSTRG.17503",0.0110415370202608,0.0251404418790875,"FBtr0070088"
"gene","MSTRG.21187",0.0110471266081388,0.0251460493016281,"MSTRG.21187.8"
"gene","MSTRG.1154",0.0110859314785621,0.0252272385259186,"FBtr0078995"
"gene","MSTRG.13687",0.0110914082403526,0.0252325615470765,"FBtr0333687"
"gene","MSTRG.5318",0.0111343483232273,0.0253160545723341,"FBtr0088259"
"gene","MSTRG.9569",0.0111344050015352,0.0253160545723341,"FBtr0076715"
"gene","MSTRG.16476",0.011148723496925,0.0253414455518006,"MSTRG.16476.1"
"gene","MSTRG.17328",0.011152936406809,0.0253438583169139,"FBtr0089995"
"gene","MSTRG.13032",0.0111805696735797,0.0253994749477198,"FBtr0078618"
"gene","MSTRG.11120",0.0111873505979009,0.0254077022051169,"MSTRG.11120.1"
"gene","MSTRG.18344",0.0112012595149986,0.0254321087011911,"FBtr0070887"
"gene","MSTRG.10316",0.01125331398221,0.0255430852511805,"FBtr0076003"
"gene","MSTRG.12952",0.0112602645346114,0.0255516499399957,"FBtr0113580"
"gene","MSTRG.13486",0.0112842359280645,0.025598822378983,"MSTRG.13486.2"
"gene","MSTRG.14110",0.0112997888178743,0.0256268758244064,"FBtr0114565"
"gene","MSTRG.15889",0.0113102612836251,0.0256433947682304,"FBtr0084469"
"gene","MSTRG.4728",0.011316713579549,0.0256507921664975,"FBtr0089035"
"gene","MSTRG.17268",0.0113562605532507,0.025733177618834,"FBtr0089154"
"gene","MSTRG.6323",0.011380329055018,0.0257804524677336,"FBtr0301196"
"gene","MSTRG.18017",0.0113984442610271,0.0258142181771839,"FBtr0070639"
"gene","MSTRG.12487",0.0114177955082003,0.0258507633662576,"MSTRG.12487.1"
"gene","MSTRG.20424",0.011449887260895,0.0259161253453751,"FBtr0074672"
"gene","MSTRG.1407",0.0114604793308536,0.0259328010069568,"FBtr0079255"
"gene","MSTRG.4544",0.011466431832965,0.0259389718145442,"FBtr0085988"
"gene","MSTRG.19174",0.0114880800272879,0.0259713445115232,"MSTRG.19174.1"
"gene","MSTRG.4894",0.0114894238126382,0.0259713445115232,"FBtr0339123"
"gene","MSTRG.20532",0.011490430710271,0.0259713445115232,"FBtr0074798"
"gene","MSTRG.7096",0.0115057390543993,0.0259986382341892,"FBtr0086313"
"gene","MSTRG.1706",0.0115159374134595,0.0260143732244497,"FBtr0345332"
"gene","MSTRG.9709",0.0115319763344087,0.0260432894359211,"FBtr0345030"
"gene","MSTRG.12229",0.0115380093578248,0.0260495988926521,"MSTRG.12229.1"
"gene","MSTRG.4807",0.0115477544955609,0.0260642833716814,"FBtr0088923"
"gene","MSTRG.8840",0.011554921449302,0.0260731420581613,"FBtr0332982"
"gene","MSTRG.7828",0.0115609922687321,0.0260795230926069,"FBtr0343285"
"gene","MSTRG.7746",0.0115699878553424,0.0260924964477463,"FBtr0072095"
"gene","MSTRG.2581",0.0115862326830765,0.0261218063463137,"FBtr0334852"
"gene","MSTRG.12576",0.0116190278187314,0.0261884029479366,"MSTRG.12576.6"
"gene","MSTRG.1764",0.011660027843399,0.0262734502428173,"FBtr0079609"
"gene","MSTRG.11900",0.0116714691273186,0.0262918640677581,"FBtr0334113"
"gene","MSTRG.6143",0.0116889528679722,0.0263238753750301,"MSTRG.6143.1"
"gene","MSTRG.361",0.0116936641248675,0.026326981619094,"MSTRG.361.2"
"gene","MSTRG.934",0.0116981962952076,0.026326981619094,"FBtr0077571"
"gene","MSTRG.11314",0.0117001532338525,0.026326981619094,"FBtr0075092"
"gene","MSTRG.11037",0.0117235292153343,0.0263722019439771,"FBtr0075321"
